250,0.0731409
249,0.080455
248,0.0818557
247,0.0825935
246,0.0745436
245,0.0794915
244,0.087689
243,0.0830566
242,0.0798349
241,0.0832534
240,0.080483
239,0.0783588
238,0.08641
237,0.0825939
236,0.0869928
235,0.0815011
234,0.0873965
233,0.0840098
232,0.0904457
231,0.09296
230,0.0840916
229,0.0863712
228,0.0877611
227,0.0931539
226,0.0904927
225,0.0927883
224,0.0916718
223,0.0973694
222,0.0952075
221,0.0842676
220,0.0898119
219,0.0990056
218,0.0941918
217,0.105679
216,0.0991681
215,0.106257
214,0.090938
213,0.0931619
212,0.0981549
211,0.0909942
210,0.0923759
209,0.0975849
208,0.0981332
207,0.0959846
206,0.100499
205,0.0924952
204,0.0991068
203,0.107995
202,0.101085
201,0.11253
200,0.12012
199,0.14813
198,0.158816
197,0.213876
196,0.398165
195,1.03906

Wavelength,
Temperature
250,24.8569
249,24.8569
248,24.8569
247,24.8071
246,24.8569
245,24.8569
244,24.8569
243,24.8071
242,24.8569
241,24.8071
240,24.8569
239,24.8569
238,24.8569
237,24.8569
236,24.8569
235,24.8569
234,24.8569
233,24.8569
232,24.8569
231,24.8569
230,24.8569
229,24.8569
228,24.8569
227,24.8569
226,24.8569
225,24.8569
224,24.8569
223,24.9066
222,24.8569
221,24.8569
220,24.8569
219,24.8569
218,24.9066
217,24.8569
216,24.8569
215,24.9066
214,24.9066
213,24.9066
212,24.8569
211,24.8569
210,24.8569
209,24.9066
208,24.9066
207,24.8569
206,24.8071
205,24.8569
204,24.9066
203,24.9066
202,24.9066
201,24.9066
200,24.9066
199,24.9066
198,24.9066
197,24.9066
196,24.9066
195,24.9066


History: 
User : Chirascan User
Version : Chirascan v.4.5.1825.0 Build : Feb 13 2017 14:36:02
DataStore created and initialized for data acquisition.
Time Stamp : Mon Aug 21 14:31:56 2023

----------------------------------------------------


