221,8.07973
220,8.0274
219,8.36052
218,8.06628
217,7.92736
216,7.89497
215,7.88236
214,8.03576
213,8.0557
212,8.04029
211,8.00134
210,7.94401
209,7.98089
208,7.86184
207,7.94417
206,7.78268
205,7.79747
204,8.02613
203,8.07603
202,8.07555
201,7.88047
200,7.89282

Wavelength,
Count
260,20000
259,20000
258,20000
257,20000
256,20000
255,20000
254,20000
253,20000
252,20000
251,20000
250,20000
249,20000
248,20000
247,20000
246,20000
245,20000
244,20000
243,20000
242,20000
241,20000
240,20000
239,20000
238,20000
237,20000
236,20000
235,20000
234,20000
233,20000
232,20000
231,20000
230,20000
229,20000
228,20000
227,20000
226,20000
225,20000
224,20000
223,20000
222,20000
221,20000
220,20000
219,20000
218,20000
217,20000
216,20000
215,20000
214,20000
213,20000
212,20000
211,20000
210,20000
209,20000
208,20000
207,20000
206,20000
205,20000
204,20000
203,20000
202,20000
201,20000
200,20000

Wavelength,
SE
260,0.109412
259,0.0997674
258,0.109099
257,0.103353
256,0.106927
255,0.105367
254,0.0962176
253,0.0964716
252,0.106938
251,0.105763
250,0.11519
249,0.111299
248,0.109043
247,0.107604
246,0.107802
245,0.104478
244,0.121999
243,0.101723
242,0.108301
241,0.106542
240,0.107882
239,0.102282
238,0.108152
237,0.119691
236,0.102293
235,0.117741
234,0.0996353
233,0.117831
232,0.11335
231,0.111838
230,0.118521
229,0.12927
228,0.133844
227,0.115987
226,0.125742
225,0.112782
224,0.127273
223,0.116922
222,0.134629
221,0.121443
220,0.134156
219,0.129796
218,0.130776
217,0.12163
216,0.130475
215,0.121615
214,0.136513
213,0.141818
212,0.139223
211,0.130804
210,0.136236
209,0.12902
208,0.138499
207,0.138373
206,0.134746
205,0.141251
204,0.13593
203,0.133659
202,0.139269
201,0.15938
200,0.152431

Wavelength,
Temperature
260,28.334
259,28.2844
258,28.334
257,28.334
256,28.2844
255,28.2844
254,28.334
253,28.334
252,28.2844
251,28.334
250,28.334
249,28.334
248,28.334
247,28.334
246,28.334
245,28.334
244,28.334
243,28.334
242,28.334
241,28.334
240,28.334
239,28.3836
238,28.334
237,28.334
236,28.334
235,28.334
234,28.334
233,28.334
232,28.334
231,28.3836
230,28.334
229,28.334
228,28.334
227,28.334
226,28.334
225,28.334
224,28.334
223,28.334
222,28.334
221,28.334
220,28.334
219,28.3836
218,28.334
217,28.334
216,28.334
215,28.334
214,28.3836
213,28.3836
212,28.334
211,28.334
210,28.3836
209,28.334
208,28.334
207,28.334
206,28.3836
205,28.334
204,28.3836
203,28.334
202,28.334
201,28.334
200,28.334


History: 
User : Chirascan User
Version : Chirascan v.4.5.1825.0 Build : Feb 13 2017 14:36:02
DataStore created and initialized for data acquisition.
Time Stamp : Mon Nov 11 12:58:26 2024

----------------------------------------------------


